5,b,6,9,1,7,a,8,2,3,4
7,1,6,3,b,5,2,4,a,9,8
5,b,6,9,8,a,7,1,2,3,4
7,1,6,3,4,2,5,b,a,9,8
5,b,7,2,9,4,6,1,a,8,3
7,1,5,a,3,8,6,b,2,4,9
5,b,7,8,2,4,9,a,6,1,3
7,1,5,4,a,8,3,2,6,b,9
5,b,7,a,4,1,6,2,9,8,3
7,1,5,2,8,b,6,a,3,4,9
5,b,9,2,4,7,6,3,a,1,8
7,1,3,a,8,5,6,9,2,b,4
5,b,9,2,6,1,a,3,8,7,4
7,1,3,a,6,b,2,9,4,5,8
5,b,9,6,2,1,a,7,8,3,4
7,1,3,6,a,b,2,5,4,9,8
5,b,9,6,7,8,a,1,2,4,3
7,1,3,6,5,4,2,b,a,8,9
5,b,9,6,8,7,a,1,2,3,4
7,1,3,6,4,5,2,b,a,9,8
5,b,9,8,a,7,6,2,1,4,3
7,1,3,4,2,5,6,a,b,8,9
5,b,9,a,3,6,7,4,2,1,8
7,1,3,2,9,6,5,8,a,b,4
5,b,9,a,3,7,6,4,1,2,8
7,1,3,2,9,5,6,8,b,a,4
5,b,9,a,8,1,2,4,7,6,3
7,1,3,2,4,b,a,8,5,6,9
5,b,9,a,8,2,1,4,6,7,3
7,1,3,2,4,a,b,8,6,5,9
5,b,a,6,7,4,3,1,2,8,9
7,1,2,6,5,8,9,b,a,4,3
5,b,a,7,6,4,1,3,2,9,8
7,1,2,5,6,8,b,9,a,3,4
5,b,a,8,9,4,2,7,1,6,3
7,1,2,4,3,8,a,5,b,6,9
5,b,a,8,9,6,7,1,2,4,3
7,1,2,4,3,6,5,b,a,8,9
5,b,a,9,2,7,1,6,4,3,8
7,1,2,3,a,5,b,6,8,9,4
